workerid,predicate,noun,class,nounclass,slide_number,response,condition,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.time_in_minutes
1,fresh,TV,age,furniture,10,0.91,subjective,English,1,Female,55,,Yes,4,Windows,768,1366,Chrome,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3AZHRG4CU5XFMMFSV49EGWLW8GR30A,1,Submitted,Tue Apr 19 02:40:01 PDT 2016,Mon Apr 18 09:56:30 PDT 2016,Mon Apr 18 10:00:01 PDT 2016,,,,,,[],3.462833333333333
1,smooth,carrot,texture,food,11,0.23,subjective,English,1,Female,55,,Yes,4,Windows,768,1366,Chrome,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3AZHRG4CU5XFMMFSV49EGWLW8GR30A,1,Submitted,Tue Apr 19 02:40:01 PDT 2016,Mon Apr 18 09:56:30 PDT 2016,Mon Apr 18 10:00:01 PDT 2016,,,,,,[],3.462833333333333
1,good,chair,quality,furniture,12,0.84,subjective,English,1,Female,55,,Yes,4,Windows,768,1366,Chrome,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3AZHRG4CU5XFMMFSV49EGWLW8GR30A,1,Submitted,Tue Apr 19 02:40:01 PDT 2016,Mon Apr 18 09:56:30 PDT 2016,Mon Apr 18 10:00:01 PDT 2016,,,,,,[],3.462833333333333
1,plastic,carrot,material,food,13,0.57,subjective,English,1,Female,55,,Yes,4,Windows,768,1366,Chrome,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3AZHRG4CU5XFMMFSV49EGWLW8GR30A,1,Submitted,Tue Apr 19 02:40:01 PDT 2016,Mon Apr 18 09:56:30 PDT 2016,Mon Apr 18 10:00:01 PDT 2016,,,,,,[],3.462833333333333
1,purple,couch,color,furniture,14,0.1,subjective,English,1,Female,55,,Yes,4,Windows,768,1366,Chrome,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3AZHRG4CU5XFMMFSV49EGWLW8GR30A,1,Submitted,Tue Apr 19 02:40:01 PDT 2016,Mon Apr 18 09:56:30 PDT 2016,Mon Apr 18 10:00:01 PDT 2016,,,,,,[],3.462833333333333
1,rotten,couch,age,furniture,15,0.93,subjective,English,1,Female,55,,Yes,4,Windows,768,1366,Chrome,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3AZHRG4CU5XFMMFSV49EGWLW8GR30A,1,Submitted,Tue Apr 19 02:40:01 PDT 2016,Mon Apr 18 09:56:30 PDT 2016,Mon Apr 18 10:00:01 PDT 2016,,,,,,[],3.462833333333333
1,yellow,desk,color,furniture,16,0.1,subjective,English,1,Female,55,,Yes,4,Windows,768,1366,Chrome,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3AZHRG4CU5XFMMFSV49EGWLW8GR30A,1,Submitted,Tue Apr 19 02:40:01 PDT 2016,Mon Apr 18 09:56:30 PDT 2016,Mon Apr 18 10:00:01 PDT 2016,,,,,,[],3.462833333333333
1,round,desk,shape,furniture,17,0.23,subjective,English,1,Female,55,,Yes,4,Windows,768,1366,Chrome,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3AZHRG4CU5XFMMFSV49EGWLW8GR30A,1,Submitted,Tue Apr 19 02:40:01 PDT 2016,Mon Apr 18 09:56:30 PDT 2016,Mon Apr 18 10:00:01 PDT 2016,,,,,,[],3.462833333333333
1,small,couch,size,furniture,18,0.9,subjective,English,1,Female,55,,Yes,4,Windows,768,1366,Chrome,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3AZHRG4CU5XFMMFSV49EGWLW8GR30A,1,Submitted,Tue Apr 19 02:40:01 PDT 2016,Mon Apr 18 09:56:30 PDT 2016,Mon Apr 18 10:00:01 PDT 2016,,,,,,[],3.462833333333333
1,big,cheese,size,food,19,0.78,subjective,English,1,Female,55,,Yes,4,Windows,768,1366,Chrome,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3AZHRG4CU5XFMMFSV49EGWLW8GR30A,1,Submitted,Tue Apr 19 02:40:01 PDT 2016,Mon Apr 18 09:56:30 PDT 2016,Mon Apr 18 10:00:01 PDT 2016,,,,,,[],3.462833333333333
1,green,couch,color,furniture,20,0.17,subjective,English,1,Female,55,,Yes,4,Windows,768,1366,Chrome,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3AZHRG4CU5XFMMFSV49EGWLW8GR30A,1,Submitted,Tue Apr 19 02:40:01 PDT 2016,Mon Apr 18 09:56:30 PDT 2016,Mon Apr 18 10:00:01 PDT 2016,,,,,,[],3.462833333333333
1,wooden,fan,material,furniture,21,0.22,subjective,English,1,Female,55,,Yes,4,Windows,768,1366,Chrome,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3AZHRG4CU5XFMMFSV49EGWLW8GR30A,1,Submitted,Tue Apr 19 02:40:01 PDT 2016,Mon Apr 18 09:56:30 PDT 2016,Mon Apr 18 10:00:01 PDT 2016,,,,,,[],3.462833333333333
1,long,desk,size,furniture,22,0.91,subjective,English,1,Female,55,,Yes,4,Windows,768,1366,Chrome,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3AZHRG4CU5XFMMFSV49EGWLW8GR30A,1,Submitted,Tue Apr 19 02:40:01 PDT 2016,Mon Apr 18 09:56:30 PDT 2016,Mon Apr 18 10:00:01 PDT 2016,,,,,,[],3.462833333333333
1,metal,cheese,material,food,23,0.15,subjective,English,1,Female,55,,Yes,4,Windows,768,1366,Chrome,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3AZHRG4CU5XFMMFSV49EGWLW8GR30A,1,Submitted,Tue Apr 19 02:40:01 PDT 2016,Mon Apr 18 09:56:30 PDT 2016,Mon Apr 18 10:00:01 PDT 2016,,,,,,[],3.462833333333333
1,short,banana,size,food,24,0.78,subjective,English,1,Female,55,,Yes,4,Windows,768,1366,Chrome,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3AZHRG4CU5XFMMFSV49EGWLW8GR30A,1,Submitted,Tue Apr 19 02:40:01 PDT 2016,Mon Apr 18 09:56:30 PDT 2016,Mon Apr 18 10:00:01 PDT 2016,,,,,,[],3.462833333333333
1,tiny,desk,size,furniture,25,0.81,subjective,English,1,Female,55,,Yes,4,Windows,768,1366,Chrome,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3AZHRG4CU5XFMMFSV49EGWLW8GR30A,1,Submitted,Tue Apr 19 02:40:01 PDT 2016,Mon Apr 18 09:56:30 PDT 2016,Mon Apr 18 10:00:01 PDT 2016,,,,,,[],3.462833333333333
1,square,chair,shape,furniture,26,0.22,subjective,English,1,Female,55,,Yes,4,Windows,768,1366,Chrome,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3AZHRG4CU5XFMMFSV49EGWLW8GR30A,1,Submitted,Tue Apr 19 02:40:01 PDT 2016,Mon Apr 18 09:56:30 PDT 2016,Mon Apr 18 10:00:01 PDT 2016,,,,,,[],3.462833333333333
1,old,TV,age,furniture,27,0.77,subjective,English,1,Female,55,,Yes,4,Windows,768,1366,Chrome,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3AZHRG4CU5XFMMFSV49EGWLW8GR30A,1,Submitted,Tue Apr 19 02:40:01 PDT 2016,Mon Apr 18 09:56:30 PDT 2016,Mon Apr 18 10:00:01 PDT 2016,,,,,,[],3.462833333333333
1,red,desk,color,furniture,28,0.13,subjective,English,1,Female,55,,Yes,4,Windows,768,1366,Chrome,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3AZHRG4CU5XFMMFSV49EGWLW8GR30A,1,Submitted,Tue Apr 19 02:40:01 PDT 2016,Mon Apr 18 09:56:30 PDT 2016,Mon Apr 18 10:00:01 PDT 2016,,,,,,[],3.462833333333333
2,big,carrot,size,food,3,0.13,inherent,English,1,Female,27,,Yes,2,Windows,960,1700,Firefox,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3FDJT1UU75LKDR90DG7PEDYP0ANK5M,2,Submitted,Tue Apr 19 02:41:04 PDT 2016,Mon Apr 18 09:58:21 PDT 2016,Mon Apr 18 10:01:04 PDT 2016,,,,,,[],2.641766666666667
2,good,carrot,quality,food,4,0.08,inherent,English,1,Female,27,,Yes,2,Windows,960,1700,Firefox,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3FDJT1UU75LKDR90DG7PEDYP0ANK5M,2,Submitted,Tue Apr 19 02:41:04 PDT 2016,Mon Apr 18 09:58:21 PDT 2016,Mon Apr 18 10:01:04 PDT 2016,,,,,,[],2.641766666666667
2,fresh,banana,age,food,5,0.66,inherent,English,1,Female,27,,Yes,2,Windows,960,1700,Firefox,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3FDJT1UU75LKDR90DG7PEDYP0ANK5M,2,Submitted,Tue Apr 19 02:41:04 PDT 2016,Mon Apr 18 09:58:21 PDT 2016,Mon Apr 18 10:01:04 PDT 2016,,,,,,[],2.641766666666667
2,bad,cheese,quality,food,6,0.91,inherent,English,1,Female,27,,Yes,2,Windows,960,1700,Firefox,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3FDJT1UU75LKDR90DG7PEDYP0ANK5M,2,Submitted,Tue Apr 19 02:41:04 PDT 2016,Mon Apr 18 09:58:21 PDT 2016,Mon Apr 18 10:01:04 PDT 2016,,,,,,[],2.641766666666667
2,round,fan,shape,furniture,7,0.14,inherent,English,1,Female,27,,Yes,2,Windows,960,1700,Firefox,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3FDJT1UU75LKDR90DG7PEDYP0ANK5M,2,Submitted,Tue Apr 19 02:41:04 PDT 2016,Mon Apr 18 09:58:21 PDT 2016,Mon Apr 18 10:01:04 PDT 2016,,,,,,[],2.641766666666667
2,old,chair,age,furniture,8,0.57,inherent,English,1,Female,27,,Yes,2,Windows,960,1700,Firefox,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3FDJT1UU75LKDR90DG7PEDYP0ANK5M,2,Submitted,Tue Apr 19 02:41:04 PDT 2016,Mon Apr 18 09:58:21 PDT 2016,Mon Apr 18 10:01:04 PDT 2016,,,,,,[],2.641766666666667
2,short,chair,size,furniture,9,0.63,inherent,English,1,Female,27,,Yes,2,Windows,960,1700,Firefox,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3FDJT1UU75LKDR90DG7PEDYP0ANK5M,2,Submitted,Tue Apr 19 02:41:04 PDT 2016,Mon Apr 18 09:58:21 PDT 2016,Mon Apr 18 10:01:04 PDT 2016,,,,,,[],2.641766666666667
2,blue,cheese,color,food,10,0.88,inherent,English,1,Female,27,,Yes,2,Windows,960,1700,Firefox,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3FDJT1UU75LKDR90DG7PEDYP0ANK5M,2,Submitted,Tue Apr 19 02:41:04 PDT 2016,Mon Apr 18 09:58:21 PDT 2016,Mon Apr 18 10:01:04 PDT 2016,,,,,,[],2.641766666666667
2,new,tomato,age,food,11,0.37,inherent,English,1,Female,27,,Yes,2,Windows,960,1700,Firefox,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3FDJT1UU75LKDR90DG7PEDYP0ANK5M,2,Submitted,Tue Apr 19 02:41:04 PDT 2016,Mon Apr 18 09:58:21 PDT 2016,Mon Apr 18 10:01:04 PDT 2016,,,,,,[],2.641766666666667
2,metal,carrot,material,food,12,0.65,inherent,English,1,Female,27,,Yes,2,Windows,960,1700,Firefox,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3FDJT1UU75LKDR90DG7PEDYP0ANK5M,2,Submitted,Tue Apr 19 02:41:04 PDT 2016,Mon Apr 18 09:58:21 PDT 2016,Mon Apr 18 10:01:04 PDT 2016,,,,,,[],2.641766666666667
2,soft,banana,texture,food,13,0.46,inherent,English,1,Female,27,,Yes,2,Windows,960,1700,Firefox,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3FDJT1UU75LKDR90DG7PEDYP0ANK5M,2,Submitted,Tue Apr 19 02:41:04 PDT 2016,Mon Apr 18 09:58:21 PDT 2016,Mon Apr 18 10:01:04 PDT 2016,,,,,,[],2.641766666666667
2,purple,desk,color,furniture,14,0.67,inherent,English,1,Female,27,,Yes,2,Windows,960,1700,Firefox,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3FDJT1UU75LKDR90DG7PEDYP0ANK5M,2,Submitted,Tue Apr 19 02:41:04 PDT 2016,Mon Apr 18 09:58:21 PDT 2016,Mon Apr 18 10:01:04 PDT 2016,,,,,,[],2.641766666666667
2,red,apple,color,food,15,0.36,inherent,English,1,Female,27,,Yes,2,Windows,960,1700,Firefox,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3FDJT1UU75LKDR90DG7PEDYP0ANK5M,2,Submitted,Tue Apr 19 02:41:04 PDT 2016,Mon Apr 18 09:58:21 PDT 2016,Mon Apr 18 10:01:04 PDT 2016,,,,,,[],2.641766666666667
2,square,fan,shape,furniture,16,0.2,inherent,English,1,Female,27,,Yes,2,Windows,960,1700,Firefox,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3FDJT1UU75LKDR90DG7PEDYP0ANK5M,2,Submitted,Tue Apr 19 02:41:04 PDT 2016,Mon Apr 18 09:58:21 PDT 2016,Mon Apr 18 10:01:04 PDT 2016,,,,,,[],2.641766666666667
2,tiny,chair,size,furniture,17,0.72,inherent,English,1,Female,27,,Yes,2,Windows,960,1700,Firefox,34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:03 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:03 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=34XASH8KLQZGA5TTS5OI2D0RQLRMP6,3FDJT1UU75LKDR90DG7PEDYP0ANK5M,2,Submitted,Tue Apr 19 02:41:04 PDT 2016,Mon Apr 18 09:58:21 PDT 2016,Mon Apr 18 10:01:04 PDT 2016,,,,,,[],2.641766666666667
